3.76492667 11.92920511 6.40471156 0.51413560 -2.74328583 -2.99157195 0.18768054 1.58284671 -1.16756934 -0.15470491 -0.71478836 0.79375606 0.45775528 0.23288063 -1.29846364 -0.75945667 -0.15834355 -1.20720743 -0.39955327 -0.27559759 -0.53870945 -0.89004933 -0.66999756 -1.06863623 -0.82480718 -0.57007042 1.07947083 0.56173426 0.14577313 0.30165505 -0.17261052 -0.40599043 -0.16070096 0.84267600 0.88628038 0.40370349 0.07647394 -0.14481991 0.85935751 -0.40370667 -0.97925915 -0.19783123 0.62337479 -0.77745821 -1.13779104 0.05275133 0.33216409 0.37280081 0.76912195 -0.18928639 -0.40163895 -0.78676095 -0.17217072 0.31728978 -0.19282754 -0.12586187 -1.22585243 0.20618240 0.15226821 0.21644302 -0.12110887 -0.09434193 -0.13508840 0.36024071 0.16056188 -0.02343616 -0.11435050 0.22907362 0.64714167 0.47682353 0.06619399 -0.44743551 -0.65170467 -0.30484833 0.55548720 -0.03059450 0.28774276 0.00467932 -0.11881113 -0.57964433 -0.52927530 0.07135257 0.12647179 0.07117901 -0.19186803 -0.50974825 -0.11323683 -0.07627127 0.22835138 -0.34113703 0.02526419 0.26519325 -0.18267838 0.41452938 0.12687481 -0.09129382 -0.50137758 -0.12708352 -0.31784376 -0.16639762 0.36152217 -0.13840906 0.07428601 -0.35854382 0.00499920 -0.27385302 -0.67235856 0.02390217 0.05691046 0.03336346 0.02699436 -0.25737427 0.06248310 0.13560861 -0.05523944 -0.01069496 0.00640259 0.11157398 -0.00374916 0.08347023 0.30210139 -0.27148588 -0.00168936 0.05328439 0.24343323 0.15588706 -0.05439461 -0.43231671 -0.05321506 -0.15223776 0.00947660 0.04241689 -0.07790239 0.16903161 0.00541378 -0.19719203 0.14011878 -0.01329491 0.26300927 -0.00267235 -0.05110684 -0.46528915 -0.13884436 -0.23516814 0.01012515 -0.26191792 0.11229780 0.23189114 0.10130195 0.14293610 0.08089571 0.26912848 -0.02782279 -0.02295175 -0.12144917 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
2.57191619 13.20051564 6.96508566 0.51693831 -2.63875838 -2.26593112 1.06034452 1.55709768 -1.72317129 0.06066531 -0.57619287 0.70669218 0.24795569 0.46102863 -1.39216964 -0.47164434 -0.28882568 -1.01011198 0.05869691 -0.02838816 -0.75521669 -0.77603548 -0.23435670 -0.79926656 -0.09651553 0.63294263 -0.31836096 0.89375139 -0.34650748 0.74511291 -0.79683122 -0.42895248 0.26081466 0.70886204 0.07635587 0.93429528 -0.42322983 0.03486585 0.42885930 0.32735682 -0.82434256 0.12920577 0.44074614 -0.53884486 -0.74117858 0.00448010 -0.01670820 0.22429399 0.38676650 0.07050365 -0.48874291 -0.35493726 -0.00077340 0.05516334 0.37322223 -0.41683758 -1.35939982 -0.17033985 -0.35254230 0.43202709 0.06841774 -0.09330484 -0.07823440 0.12305114 -0.05983855 -0.28597563 -0.17931697 0.23366292 0.33611808 0.48549038 -0.22420670 -0.61735392 -0.54005977 -0.30333815 0.32154083 0.11213362 -0.01405185 0.28164253 -0.45430121 -0.60005014 -0.57724588 0.05954289 0.27121562 -0.04908190 -0.18927285 -0.30333147 -0.10775878 -0.36367566 -0.19687698 -0.52059383 0.01619467 0.12841193 -0.28693532 0.41429565 0.21609588 -0.08229152 -0.60783231 -0.20808813 -0.33448485 0.10252082 0.46556730 -0.16693104 0.08434966 -0.35630429 0.01407980 -0.32270563 -0.43928397 0.07906212 0.26315197 -0.03616961 0.06313392 -0.19522731 -0.08541858 0.32824060 -0.07462043 0.06003076 0.09312244 0.08396406 0.09544022 0.04281617 0.21827772 -0.21158582 -0.02787785 -0.05255004 0.23584473 0.15795459 -0.09554691 -0.44899854 -0.05122851 -0.15653747 0.03046828 0.10092250 -0.11826556 0.12148199 0.08206776 -0.13148761 0.14643085 -0.07644962 0.30496091 0.03536053 -0.11248275 -0.41941904 -0.11948022 -0.21355751 -0.04549860 -0.26057370 0.12289467 0.23744635 0.11167282 0.13788075 0.07361306 0.26676185 -0.03224778 -0.03530207 -0.12560050 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
2.54103021 13.21006206 6.79671881 0.55976418 -2.64073599 -2.35394395 0.84850296 1.48291097 -1.74991177 0.10784579 -0.60074817 0.84247018 0.44281353 0.34360095 -1.11002843 -0.33061247 -0.24288898 -1.03589137 0.08606464 -0.17494246 -0.72339285 -0.70401567 -0.33551191 -0.78607492 -0.10051785 0.43005944 -0.24842671 0.78162008 -0.81587463 0.49440080 -0.54846297 -0.39376336 -0.19136909 1.06932250 -0.09385798 0.72405175 -0.33658272 -0.18043162 0.60181449 0.39060864 -0.79647449 0.00057103 0.26422614 -0.63903626 -0.89638121 -0.11167932 0.18610063 0.25181409 0.46718058 -0.09867238 -0.45129483 -0.73248971 -0.16072201 0.14664251 0.11957146 -0.28176780 -1.38519097 0.12170740 -0.11780293 0.12321224 0.20115947 0.04049000 -0.15204901 0.07391687 -0.14809421 -0.35095951 -0.25179144 0.27190324 0.39415892 0.67775056 0.03670475 -0.20123485 -0.55610205 -0.63621006 0.35517922 0.10761388 0.15904752 0.31630698 -0.20837135 -0.27408651 -0.62543283 0.06086901 0.30804156 -0.06920226 -0.14484433 -0.26770861 -0.09725587 -0.07970735 0.16984972 -0.24060778 0.00890158 0.10241180 -0.13386176 0.17336086 0.13365637 -0.04447821 -0.47574122 -0.06696675 -0.44268454 -0.08141768 0.21945608 -0.07275808 0.31667357 -0.24928249 -0.13141202 -0.33219583 -0.51844773 0.47589729 0.01925397 0.01308824 0.12179916 -0.14653243 0.03285131 0.06435903 -0.10583785 -0.00489828 0.02453643 0.16448938 0.04159975 0.22715428 0.19942162 -0.25946354 0.12402166 0.01901502 0.27400207 0.17767973 -0.24193402 -0.46229995 -0.00871112 -0.11017279 -0.00387521 0.12283601 -0.04192659 0.17667314 0.03445370 -0.23834401 0.16120910 -0.04373169 0.30030576 -0.07956053 -0.02990110 -0.42106668 -0.21477744 -0.27084136 0.13302754 -0.32017363 0.15077597 0.24844613 0.10443307 0.13776189 0.09566741 0.25100856 -0.01996628 -0.01673340 -0.12560824 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
6.23790873 8.34641280 4.52183017 3.78540500 -1.73217670 -1.82060291 0.40782171 1.86184114 -1.46768383 -0.32871299 -0.64102526 1.28481523 0.17941129 0.63176229 -0.60384983 -0.79482032 -0.09669342 -0.91262476 0.29462529 -0.52302484 -0.33930897 -0.64616884 0.10374339 -0.75676542 -0.37354107 -0.46065182 0.75326554 0.48722528 0.11974507 0.28549064 -0.16070349 -0.40156757 -0.16695048 0.59401663 0.17285086 0.25205427 -0.01460218 0.10531955 -0.04374221 0.61694185 -0.45382531 0.01414816 0.31943472 -0.68408175 -1.25187080 0.16844814 -0.08178221 0.05142247 0.27025486 0.18090123 -0.19043155 -0.36435818 -0.21653471 -0.11026683 -0.08322981 0.17349150 -0.98128776 0.38278547 0.09366986 -0.21447613 0.42620638 -0.14242399 -0.33940815 -0.06996390 0.14921641 -0.35453108 -0.07323255 0.31829901 0.38877852 0.63717615 -0.02279317 -0.20770221 0.03892812 -0.34085328 0.21441396 -0.19808836 0.09596242 0.35115593 -0.29708159 -0.49565234 -0.36452417 0.10460588 0.15173298 -0.10551892 0.01517061 -0.22878292 -0.27165364 -0.27223733 0.09600546 -0.40952219 0.02649327 -0.02083435 -0.12041424 0.18798824 -0.00678715 -0.05123089 -0.63225126 -0.07695930 -0.23250048 0.13424834 0.27999774 -0.10747826 0.10494838 -0.30775971 0.06879677 -0.19873372 -0.44496359 0.08474587 0.12481008 0.13280338 0.06035192 -0.05599997 -0.05632103 0.20591005 -0.02174824 0.04896167 0.07837794 0.11760844 0.05443463 0.07436694 0.27063104 -0.29104131 0.07149238 -0.00450465 0.18797900 0.13802421 -0.20936266 -0.39195745 -0.05757136 -0.13196203 -0.00709585 0.02956163 -0.00734567 0.13605064 0.02650965 -0.17250584 0.16122584 -0.03228254 0.27356501 -0.00604598 -0.07568203 -0.44459184 -0.16736219 -0.24560306 0.02513351 -0.26390904 0.10928367 0.23389289 0.11239048 0.13941328 0.07911930 0.26588126 -0.02963059 -0.02397727 -0.12623651 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
3.77391142 12.12808214 8.59302045 0.85171642 -1.63882030 -2.80666157 0.42035594 2.31938081 -0.19340089 -0.07533387 -0.11108452 -0.49382628 0.39385238 -0.25003265 -2.37981728 -0.98262420 -0.75601309 -1.06114763 0.07453480 -1.00332216 -0.28621706 -1.27473375 -0.38950764 -1.50738011 -0.15290854 -0.27362841 0.54290344 0.82117394 -0.30695221 -0.10164352 -0.05236474 -0.15155530 0.42387540 0.71314884 0.47927287 0.45635849 -0.06112518 -0.29461538 0.91820876 -0.00805874 -1.59778744 0.01401720 0.76076284 -0.23409949 -0.97515946 0.33648164 0.21450608 -0.15019637 0.63669197 -0.29575081 0.06814647 -0.38098945 0.07561846 -0.06489898 0.01828197 -0.03180587 -0.81961293 -0.08171571 -1.07982608 0.12832679 0.31101606 -0.09823546 -0.31245572 0.08771486 -0.23888242 -0.18711581 0.26190186 0.34670103 0.43955426 0.45683076 -0.22708256 -0.43225115 -0.36946261 -0.29339376 0.12206405 0.19540190 0.08715508 0.28424044 -0.18172795 -0.46357666 -0.53005641 -0.07462734 0.27735921 -0.02993758 -0.08755729 -0.29625719 -0.11051554 -0.15454664 0.02866168 -0.30765533 0.04254371 0.14822444 -0.16980992 0.12484573 0.00574857 0.13527364 -0.52465741 -0.08066993 -0.24970462 -0.01238210 0.36301661 -0.16517911 0.12015705 -0.23681201 0.05397976 -0.26682435 -0.53939521 0.30610796 0.09192677 0.11126358 -0.02003022 -0.08322079 0.00742089 0.21258605 -0.07042835 -0.00028082 0.11170122 0.13768174 0.01922261 0.13449743 0.28043701 -0.19669027 0.05704729 0.01238903 0.19243685 0.18874129 -0.16931773 -0.42956358 -0.06701076 -0.11537181 0.00345077 0.02522208 -0.01572556 0.13377266 0.06191199 -0.17441586 0.18102677 -0.04025591 0.27006164 -0.05058344 -0.06284862 -0.44678403 -0.14853016 -0.26784707 0.03315531 -0.27251802 0.09981708 0.24459895 0.11264223 0.13216631 0.09212165 0.26337311 -0.03124899 -0.02847176 -0.12428041 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
2.73639994 13.13194349 7.11823910 0.48132255 -3.00854565 -2.28888277 0.96637765 1.54738196 -1.77298723 0.29583692 -0.70422068 1.03351642 0.25012300 0.46962680 -1.31907587 -0.14133301 -0.21560898 -1.05561065 0.14270674 -0.11619127 -0.47651367 -1.14704953 -0.22861627 -0.70263997 -0.13715966 0.49480747 -0.21457563 0.87378236 0.06829387 0.15509539 -0.68161983 -0.41843732 -0.13346604 0.70204895 0.10956317 0.94961459 -0.47491139 -0.30204909 0.50165921 0.26365714 -1.08388322 0.03208771 0.53852529 -0.46675705 -0.63375719 0.07189514 -0.18796584 0.27574064 0.63653668 -0.10735520 -0.35081161 -0.35211618 -0.11114193 -0.15357656 -0.04351264 -0.01720776 -1.00201450 -0.08753209 -0.27317193 -0.06839921 0.01657474 -0.42413212 -0.15667448 0.02136612 0.02704452 -0.14441450 0.02434090 0.22138531 0.34455226 0.84313624 0.43914098 -0.46686525 -0.62743300 -0.17337690 0.20918734 -0.01819570 0.02165193 0.18676092 -0.31375300 -0.33431478 -0.32686567 -0.12486568 0.02148142 -0.01846389 -0.30196597 -0.43251110 -0.09571697 0.02165069 0.15645515 -0.22316804 -0.17278532 0.14272189 -0.01934060 0.24370651 0.13924851 0.07139037 -0.65291838 0.10574279 -0.43195898 0.04587384 0.49757566 -0.12115489 -0.20254201 -0.33680549 0.04822322 -0.35722708 -0.55891330 0.23828306 0.07382504 0.05261663 0.01573814 0.00851114 -0.03268163 0.08051904 0.06967875 0.00935965 0.06432153 0.09301491 -0.00779978 -0.04744325 0.31368681 -0.36525351 0.10027781 0.03077601 0.12357420 0.14143284 -0.21107093 -0.42153276 0.03009447 -0.18405238 0.08089716 0.09702771 -0.04805117 0.20632270 0.02837280 -0.22117348 0.21252741 0.00652382 0.32348217 -0.02835078 -0.05562977 -0.49219714 -0.15410434 -0.28456308 -0.00255818 -0.27480419 0.05637017 0.20707610 0.11554030 0.16493857 0.10818114 0.27968979 -0.02056209 -0.02296669 -0.12282101 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
-2.07876834 6.90367146 3.50619669 -2.22399999 -1.47475744 -1.82190913 -0.10921782 0.49803582 -0.38979447 0.30877282 -0.48027825 0.41244246 0.29772455 0.38327362 -1.03385353 -0.35869088 -0.21758862 -0.73305075 -0.24265777 -0.47752891 -0.48401611 -0.49461039 -0.10839004 -0.34462177 -0.10622727 0.29023297 -0.16073123 0.43959573 -0.23710937 -0.00059820 -0.43053836 -0.26110115 0.25476372 0.96288439 0.42623675 0.64219175 -0.08933048 -0.11866159 0.66825065 0.03427642 -0.42543670 -0.06245723 0.23440270 -0.11895055 -0.37228382 -0.00719608 0.31300305 0.26736933 0.62793880 0.11922915 -0.26208497 -0.40068362 -0.01069289 0.17449644 -0.00176935 -0.16031115 -0.72675784 0.10040364 -0.08306019 0.08371333 0.08310357 -0.16214525 -0.17992072 0.02398295 -0.14763084 -0.08840942 -0.19882794 0.10633549 0.10309577 0.70143263 0.06219341 -0.44895762 -0.59628498 -0.20505216 0.52569068 0.16982255 0.19685856 0.09439289 -0.13663757 -0.23311382 -0.48618521 -0.12424187 0.06530831 0.02654430 -0.17776450 -0.36197223 -0.30939681 0.06775179 0.13548897 -0.16009161 -0.17679194 0.02545513 -0.20068760 0.36559730 -0.24253986 0.10809364 -0.60725578 -0.02142822 -0.31193811 -0.06379453 0.28187127 -0.07294992 0.13561185 -0.37447636 0.04052638 -0.08724511 -0.40465525 0.19659231 0.15437686 0.13616545 0.01010804 -0.11337071 0.04842526 0.37520065 -0.12772373 0.09666779 0.21920922 0.16103258 0.01263525 0.22585548 0.24467354 -0.28330830 0.02344975 -0.07789184 0.22765349 0.15056648 -0.08067818 -0.42155550 -0.12301558 -0.12359414 0.04384219 0.02217454 -0.08118042 0.10707627 0.10183994 -0.15982686 0.19417850 -0.02045027 0.28881093 -0.07826163 -0.09465664 -0.43791343 -0.14522667 -0.24488728 0.01985653 -0.27909972 0.10111851 0.22668625 0.11416331 0.13537555 0.08561784 0.26487736 -0.03245258 -0.02801661 -0.12723915 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
2.79593133 13.14890385 7.00483354 0.38566969 -2.75379014 -2.45607361 0.86957643 1.56616389 -1.72228678 0.32578059 -0.49389568 1.15526725 0.28764509 0.36796360 -1.22712683 -0.34185036 -0.21725982 -1.21105098 0.11770157 -0.17065338 -0.53071684 -1.16631132 -0.25696054 -0.70020958 -0.31348192 0.52808652 -0.42837329 0.88792353 0.03933315 0.40713506 -0.37772610 -0.02661905 -0.18782650 0.77203940 0.42756876 1.02036078 -0.53350178 -0.10712394 0.40037266 0.30570052 -0.99465813 0.22733231 0.42418185 -0.52295705 -0.71421440 -0.21476367 -0.04738903 0.01527196 0.39522827 0.03315312 -0.32000674 -0.42490865 -0.26009870 -0.09339104 0.18601198 -0.11676378 -1.23661793 0.14395545 -0.33540129 0.06557436 0.29979010 -0.44046853 -0.27882625 0.05655418 -0.31145254 -0.26848450 0.12263983 0.14175400 0.51816923 0.74535775 0.20214712 -0.54822763 -0.58707066 -0.47140383 0.28098081 -0.13816522 0.21370652 0.08241850 -0.12980602 -0.58235140 -0.41563681 -0.10274008 -0.00971330 0.02031345 -0.02254974 -0.55346035 0.10930034 -0.19711680 0.18178624 -0.47840849 0.08727297 0.24010171 -0.15211498 0.21269575 -0.03076376 -0.10855654 -0.45001943 -0.12737783 -0.30697181 0.03839902 0.30628447 -0.10977321 0.26681517 -0.48429026 0.23067786 -0.15536928 -0.38205129 0.12082325 -0.08385313 0.06365848 0.11610691 -0.15883759 0.10807913 0.13985050 -0.03005462 -0.04358919 0.10820619 0.19211797 -0.00260144 0.23121654 0.41207741 -0.22404594 0.07060049 -0.01840657 0.20067845 0.00028852 -0.08229374 -0.46117027 -0.05668601 -0.02554922 -0.13746230 -0.10504897 0.00098801 0.09166713 0.06415995 -0.19968053 0.16413230 -0.06563170 0.28158638 -0.05244179 -0.10653931 -0.45873103 -0.11205942 -0.27823977 0.00530226 -0.26946730 0.09165541 0.23942032 0.10569818 0.11970043 0.10798942 0.25862830 -0.04928951 -0.02431288 -0.12488105 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
2.98902917 12.97515931 7.22805227 0.39316874 -2.85538390 -2.46678899 0.67126136 1.48413110 -1.64879442 0.44947502 -0.68611592 1.13843114 0.25360555 0.32072671 -1.16865336 -0.36584504 -0.05058396 -1.19237865 -0.15833265 -0.15903691 -0.50253719 -0.94270586 -0.31007279 -0.69722437 -0.12650626 0.39939064 -0.28640900 0.77702886 -0.28887005 0.31744674 -0.50032875 -0.39774545 -0.25379286 0.69233336 0.23958602 1.14709128 -0.18744774 -0.23650938 0.78311971 0.34871508 -1.17183983 -0.06005773 0.31693963 -0.66773259 -0.68381309 -0.13999124 0.04487199 0.00085707 0.53671641 0.01857301 -0.11650711 -0.42309459 -0.01307727 0.23375665 -0.19507372 -0.18332062 -1.22179717 0.04218307 -0.06822641 -0.09944805 0.31058755 -0.13356095 -0.24225066 -0.05820798 -0.08989065 -0.15345519 0.02680399 0.03781646 0.56291709 0.76153971 -0.00962958 -0.39210906 -0.50027143 -0.29005267 0.23826721 -0.18636950 0.06767451 0.21766538 -0.28736459 -0.23749983 -0.70803766 -0.20724727 0.07671947 -0.02839308 -0.15886187 -0.34694678 -0.05126087 -0.08616394 0.25525173 -0.24412997 0.04680785 0.00600692 -0.27556684 0.19283832 0.18404234 0.11510344 -0.51858609 -0.19922741 -0.02098104 -0.07823175 0.34049803 -0.18087069 0.11701126 -0.12954238 0.19982695 -0.24898107 -0.68773112 0.05132932 0.14509735 -0.01870682 0.07527337 -0.05622212 0.02307783 0.25478308 -0.21135062 -0.03179846 0.13594721 0.22397021 -0.03325957 0.08461584 0.38622915 -0.20270015 0.13069284 0.08982936 0.12364889 0.22498480 -0.04614753 -0.24950181 -0.01584794 -0.22136102 0.04381979 -0.00376770 0.01002621 0.14295278 0.10703850 -0.11148909 0.16885812 -0.02466706 0.26340719 -0.01047975 -0.08585527 -0.35995652 -0.22847243 -0.17593676 0.04549858 -0.27799021 0.11553898 0.22417552 0.13125877 0.13471690 0.03153279 0.24419571 -0.03454473 -0.02278583 -0.13584048 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
3.31044839 12.72989413 7.91870033 0.35550181 -2.48459505 -2.42770641 0.74579894 1.31759979 -1.33140462 0.23650069 -0.98805485 0.97220332 0.06959996 0.04761338 -1.00320314 -0.22159181 0.01050632 -1.07334158 -0.23408316 -0.28924789 -0.31073634 -1.08344373 -0.01849477 -0.53812770 -0.04716166 0.20775090 0.08891494 0.82882950 0.14162902 -0.18015358 -0.96858076 -0.76192187 -0.59079721 0.71788072 -0.14754031 1.11633505 -0.32016518 -0.80340982 1.06941489 0.03946330 -0.92779783 -0.39702495 0.46379736 -0.53007578 -0.78918676 0.01104333 0.21950805 0.32445651 0.87322153 -0.04219093 -0.17909742 0.09709938 0.18867538 0.09042125 -0.30713258 -0.07384871 -0.97071583 -0.39945636 -0.07244383 -0.17920865 0.03207207 -0.30756567 -0.38942339 0.08897229 -0.00596018 -0.07597884 0.18065664 0.12907580 0.47653661 0.53704434 -0.24205893 -0.06136676 -0.52446282 -0.39568109 0.54003045 -0.16292422 -0.00919940 0.29752820 -0.23386056 -0.45180721 -0.53129456 -0.03326779 -0.05307375 0.03950335 0.07494571 -0.36355329 -0.18927086 -0.25062941 -0.13283866 -0.44492521 0.08199555 0.32186831 -0.14604744 0.11191132 -0.08958521 -0.07687972 -0.64898469 -0.17565294 -0.36272708 -0.03625822 0.26489112 -0.10340216 0.06948218 -0.28715188 -0.08618346 -0.21316990 -0.48198776 0.23048319 0.15613625 0.10623852 0.07873516 -0.03633821 0.14827265 0.16438922 -0.15327789 0.03903982 0.07519404 0.11713947 0.06169432 0.09123226 0.26588440 -0.35913120 0.05957575 -0.10606379 0.25644893 0.04447995 -0.14482564 -0.47850318 -0.05779452 -0.08800512 -0.03539815 -0.00493723 -0.05365055 0.21662681 0.02985681 -0.15290188 0.09780024 -0.05228765 0.24711330 0.00733085 -0.05540388 -0.41729495 -0.18651241 -0.24416287 0.00390324 -0.27174128 0.14148155 0.23559990 0.11032723 0.13950019 0.06871359 0.25440152 -0.02422554 -0.02056326 -0.12012461 -0.52780425 -0.05017343 0.06022513 -0.19321265 -0.16158014 0.21828800 0.09743126 0.15623926 -0.06781957 0.08332236 1.00000000
